1.836849451065063477e+00,3.427665531635284424e-01,1.804306983947753906e+00,-5.825287699699401855e-01,-9.527409672737121582e-01,-7.511571049690246582e-01,1.133281230926513672e+00,-4.734096050262451172e+00,-4.759664058685302734e+00,1.015250682830810547e+00,1.246477723121643066e+00,-3.894711017608642578e+00,-6.906162261962890625e+00,-7.716140151023864746e-02,-1.515266656875610352e+00,2.457726478576660156e+00,4.228993892669677734e+00,-1.421965241432189941e+00,1.850856781005859375e+00,-1.690519213676452637e+00,7.822433710098266602e-01,6.165758520364761353e-02,2.753455162048339844e+00,-5.206900835037231445e-01,-5.791091918945312500e+00,6.592510938644409180e-01,-2.061236858367919922e+00,-1.550924062728881836e+00,-3.867801427841186523e+00,9.192667007446289062e-01
3.351348876953125000e+00,3.988374471664428711e-01,-3.627990961074829102e+00,-3.565081596374511719e+00,-4.222307205200195312e+00,-3.364465475082397461e+00,3.746501207351684570e+00,1.641620099544525146e-01,-2.067292213439941406e+00,4.701546430587768555e-01,1.116518497467041016e+00,-3.594195604324340820e+00,-2.507185935974121094e+00,1.232830211520195007e-01,4.419019222259521484e+00,6.068621277809143066e-01,1.523093223571777344e+00,-1.449346542358398438e+00,2.247518301010131836e+00,9.657862782478332520e-02,-6.697700023651123047e-01,-1.416630268096923828e+00,2.814538002014160156e+00,-1.247639179229736328e+00,-6.202955245971679688e+00,1.648863315582275391e+00,-3.149770021438598633e+00,-8.129135370254516602e-01,-3.805086612701416016e+00,3.010765790939331055e+00
1.508521914482116699e+00,-4.259952008724212646e-01,-3.606206417083740234e+00,-4.488124370574951172e+00,-3.233275651931762695e+00,-2.686812400817871094e+00,9.929084777832031250e-01,-5.212505817413330078e+00,2.695912599563598633e+00,1.105597496032714844e+00,1.005444645881652832e+00,-4.184581756591796875e+00,-1.560715556144714355e+00,5.812816143035888672e+00,-2.364694625139236450e-01,-6.312913417816162109e+00,1.614169478416442871e+00,3.129899799823760986e-01,1.534757494926452637e+00,2.736056447029113770e-01,-7.891015410423278809e-01,-6.908508300781250000e+00,4.810273647308349609e+00,2.291736125946044922e+00,-3.423645734786987305e+00,1.227400898933410645e-01,-2.557602226734161377e-01,-1.142496585845947266e+00,-2.933901309967041016e+00,5.299448966979980469e-01
4.398283481597900391e+00,-7.835496068000793457e-01,1.147328376770019531e+00,-1.533842563629150391e+00,-2.733515262603759766e+00,2.423874855041503906e+00,2.882292270660400391e+00,-3.751782655715942383e+00,-1.441398024559020996e+00,2.516789913177490234e+00,8.484351634979248047e-02,-9.364357948303222656e+00,-2.840628623962402344e+00,-2.116456985473632812e+00,-1.587179660797119141e+00,-5.990627288818359375e+00,8.752849102020263672e-01,-2.399886608123779297e+00,2.942004919052124023e+00,1.581177473068237305e+00,4.949225187301635742e-01,-2.349876642227172852e+00,9.152226448059082031e+00,-1.980990767478942871e+00,-3.423657655715942383e+00,5.741035342216491699e-01,1.390578001737594604e-01,-6.401515007019042969e-01,-5.355853080749511719e+00,-1.630097985267639160e+00
2.129898309707641602e+00,-5.606585741043090820e-01,-9.114604949951171875e+00,-2.854532003402709961e+00,-8.104911804199218750e+00,-3.042251586914062500e+00,-3.775926351547241211e+00,-1.289600849151611328e+00,-2.127324342727661133e-01,2.249115943908691406e+00,3.997400999069213867e-01,-8.204796791076660156e+00,-1.327603578567504883e+00,8.260221481323242188e-01,6.113215446472167969e+00,-5.311642169952392578e+00,-1.013893365859985352e+00,-1.476666927337646484e+00,4.692000448703765869e-01,-1.343859672546386719e+00,2.057442426681518555e+00,-1.261901497840881348e+00,5.705366134643554688e+00,-2.765037536621093750e+00,-4.400137901306152344e+00,-4.309348165988922119e-01,-2.425847053527832031e+00,-5.174253582954406738e-01,-2.649610757827758789e+00,1.737208962440490723e+00
4.582663059234619141e+00,-8.039420098066329956e-02,-8.546276688575744629e-01,-3.454209089279174805e+00,-5.890227317810058594e+00,-1.700730204582214355e+00,1.583463668823242188e+00,-8.207697868347167969e+00,-9.691987037658691406e-01,2.307041168212890625e+00,1.345773458480834961e+00,-1.527810215950012207e+00,-3.212888002395629883e+00,5.699842929840087891e+00,1.917077898979187012e+00,9.549338817596435547e-01,2.162529706954956055e+00,-2.772767782211303711e+00,2.860158681869506836e+00,2.811447381973266602e+00,-1.082949757575988770e+00,1.180226206779479980e+00,2.673449039459228516e+00,-1.049058437347412109e+00,-2.358557701110839844e+00,2.150055408477783203e+00,-1.397083282470703125e+00,-2.044717788696289062e+00,-7.216576099395751953e+00,-2.888504415750503540e-02
2.141846895217895508e+00,7.874172329902648926e-01,-3.332041978836059570e+00,-7.614942193031311035e-01,-2.713183403015136719e+00,6.880938410758972168e-01,-3.600406646728515625e+00,2.425626516342163086e+00,-2.606534242630004883e+00,9.444501399993896484e-01,1.159405469894409180e+00,-4.367762088775634766e+00,-2.239879846572875977e+00,-2.463402509689331055e+00,2.324542522430419922e+00,-4.561065196990966797e+00,5.753622055053710938e-01,-1.066050887107849121e+00,4.167908430099487305e-01,-8.694570660591125488e-01,1.076792955398559570e+00,2.387435913085937500e+00,-8.401998281478881836e-01,-1.334802627563476562e+00,-3.685985803604125977e+00,8.792695999145507812e-01,-2.839859724044799805e+00,-7.587316632270812988e-01,-1.466706037521362305e+00,1.018671751022338867e+00
3.079216718673706055e+00,-6.228529214859008789e-01,1.727653741836547852e+00,-2.351368904113769531e+00,-2.780917406082153320e+00,-3.407120466232299805e+00,2.512969493865966797e+00,-2.904675006866455078e+00,-1.216999650001525879e+00,-6.091006472706794739e-02,4.593822062015533447e-01,-7.179061412811279297e+00,-3.121819734573364258e+00,-1.112774610519409180e+00,2.014858245849609375e+00,-2.426541805267333984e+00,1.020325064659118652e+00,1.960473507642745972e-01,2.140977144241333008e+00,-8.841095492243766785e-03,5.741025209426879883e-01,-3.018867254257202148e+00,6.960095405578613281e+00,-9.244925975799560547e-01,-5.249232769012451172e+00,-6.348491311073303223e-01,-6.418283283710479736e-02,-6.141195297241210938e-01,-4.283583641052246094e+00,1.867636203765869141e+00
2.094822645187377930e+00,-6.712039113044738770e-01,-4.530258178710937500e+00,-3.397453784942626953e+00,-4.582664966583251953e+00,-2.118941068649291992e+00,-3.541180372238159180e+00,-7.435084819793701172e+00,2.710878849029541016e-01,1.888530135154724121e+00,8.424819111824035645e-01,-2.061192989349365234e+00,-3.407602310180664062e+00,4.379651069641113281e+00,1.257822871208190918e+00,-4.289780139923095703e+00,1.985102534294128418e+00,-1.099903464317321777e+00,1.321858882904052734e+00,-4.794652760028839111e-01,1.087790846824645996e+00,-2.648052215576171875e+00,4.032939910888671875e+00,2.619156599044799805e+00,-3.125934600830078125e+00,-5.855095386505126953e-02,-1.035743236541748047e+00,-1.138453841209411621e+00,-3.101054191589355469e+00,9.216550737619400024e-02
2.904661178588867188e+00,1.737028360366821289e+00,-2.648039579391479492e+00,-1.137277245521545410e+00,-4.729393005371093750e+00,4.592245578765869141e+00,2.539873600006103516e+00,-3.511916399002075195e+00,-4.519681930541992188e+00,2.847281455993652344e+00,1.710366010665893555e+00,-1.681109666824340820e+00,-3.551816940307617188e+00,1.865014433860778809e+00,-2.311729431152343750e+00,1.002851486206054688e+00,3.269351482391357422e+00,-3.335194110870361328e+00,2.663916110992431641e+00,-2.501386404037475586e-01,-2.446137189865112305e+00,5.153880119323730469e+00,-2.834966659545898438e+00,-2.367370367050170898e+00,-4.030403614044189453e+00,4.243606567382812500e+00,-4.839930057525634766e+00,-1.631393432617187500e+00,-4.825381755828857422e+00,3.689712584018707275e-01
