3.300062894821166992e+00,4.280398845672607422e+00,-1.403487443923950195e+00,-2.812016248703002930e+00,-5.554208755493164062e+00,-8.724182248115539551e-01,-6.276187419891357422e+00,8.638296127319335938e+00,3.149776220321655273e+00,-1.644990444183349609e+00,2.758001089096069336e+00,-5.312976837158203125e+00,-1.493123173713684082e+00,-3.554434299468994141e+00,-4.701857566833496094e+00,3.745955944061279297e+00,4.073421955108642578e+00,9.840953350067138672e-01,1.452748894691467285e+00,3.966343641281127930e+00,-5.158020019531250000e+00,2.973485708236694336e+00,5.392098903656005859e+00,2.760719060897827148e+00,9.220199584960937500e-01,-1.970970332622528076e-01,3.590764999389648438e+00,1.037535476684570312e+01,8.957803726196289062e+00,-1.066009163856506348e+00
2.083710908889770508e+00,1.785021662712097168e+00,-3.339700460433959961e+00,-3.056272745132446289e+00,-4.123105704784393311e-01,-1.492943286895751953e+00,-5.616090774536132812e+00,7.314864158630371094e+00,3.370314121246337891e+00,-5.229016780853271484e+00,1.115749120712280273e+00,-5.074659347534179688e+00,-3.225181996822357178e-01,-3.006664514541625977e+00,-1.718784451484680176e+00,6.824974715709686279e-02,3.932541608810424805e+00,-1.351057291030883789e+00,1.880631446838378906e+00,4.470226287841796875e+00,-5.203425407409667969e+00,4.756785392761230469e+00,3.333389282226562500e+00,2.515919506549835205e-01,2.098263978958129883e+00,3.396277427673339844e-01,3.277274847030639648e+00,1.189544582366943359e+01,7.937798500061035156e+00,3.367158174514770508e+00
4.493330955505371094e+00,9.618607521057128906e+00,-3.139152526855468750e+00,-2.859405517578125000e+00,-2.048305511474609375e+00,1.566156387329101562e+00,-9.584828376770019531e+00,6.691200256347656250e+00,3.976193666458129883e+00,-1.510399460792541504e+00,2.247226715087890625e+00,-2.035617351531982422e+00,-1.160627365112304688e+00,-3.237853527069091797e+00,-3.879752457141876221e-01,5.015552997589111328e+00,3.461590528488159180e+00,-1.168917655944824219e+00,1.431897759437561035e+00,6.635853767395019531e+00,-2.676918029785156250e+00,3.017896413803100586e+00,3.380199670791625977e+00,-4.207897558808326721e-02,2.879627466201782227e+00,-4.487744569778442383e-01,2.970490217208862305e+00,4.411046504974365234e+00,9.671141624450683594e+00,8.052326202392578125e+00
1.537144660949707031e+00,7.193928718566894531e+00,-4.006932258605957031e+00,3.866624832153320312e-02,-1.439865082502365112e-01,4.137364387512207031e+00,-7.961718559265136719e+00,6.794677734375000000e+00,3.300819635391235352e+00,-2.989677906036376953e+00,3.147234916687011719e+00,-6.453340053558349609e+00,-3.281975984573364258e+00,7.684119343757629395e-01,-6.859367847442626953e+00,1.197922587394714355e+00,2.521991491317749023e+00,-3.676272332668304443e-01,1.925662636756896973e+00,1.364539384841918945e+00,-3.799296617507934570e+00,6.952418088912963867e-01,8.000154495239257812e+00,3.277426242828369141e+00,4.569584846496582031e+00,-9.553120732307434082e-01,3.145498275756835938e+00,8.010690689086914062e+00,3.916463136672973633e+00,5.319500446319580078e+00
1.276181459426879883e+00,6.099370121955871582e-01,-2.515791177749633789e+00,1.102530598640441895e+00,-3.607845544815063477e+00,1.330531954765319824e+00,-5.830438613891601562e+00,7.640811443328857422e+00,3.259464502334594727e+00,-4.821270942687988281e+00,4.016368091106414795e-01,2.904805839061737061e-01,-1.688441038131713867e+00,-4.435637950897216797e+00,-1.256158351898193359e+00,-1.330195665359497070e+00,5.169173240661621094e+00,-1.954548597335815430e+00,6.255362629890441895e-01,2.187957525253295898e+00,5.261593461036682129e-01,-1.147077441215515137e+00,4.433362483978271484e+00,1.465521812438964844e+00,-1.517114043235778809e-01,-4.388123750686645508e-01,2.268264055252075195e+00,7.619518280029296875e+00,5.341668605804443359e+00,1.068275260925292969e+01
8.845652341842651367e-01,6.990038394927978516e+00,-3.884983539581298828e+00,-2.124052047729492188e+00,-4.783032417297363281e+00,-1.459540575742721558e-01,-6.492656707763671875e+00,6.658132553100585938e+00,2.642389297485351562e+00,-1.803050279617309570e+00,3.148447990417480469e+00,-6.594581127166748047e+00,1.105225980281829834e-01,-2.643715143203735352e+00,-6.403570652008056641e+00,-1.764836311340332031e-01,4.683867931365966797e+00,1.243548989295959473e+00,1.544207572937011719e+00,6.728870391845703125e+00,-2.387005567550659180e+00,4.833562850952148438e+00,2.484828472137451172e+00,-1.949074268341064453e+00,-1.146421909332275391e+00,-2.819873690605163574e-01,3.551446914672851562e+00,3.663069009780883789e+00,5.698680400848388672e+00,1.952900648117065430e+00
2.532246589660644531e+00,-1.139530181884765625e+00,-2.778193235397338867e+00,2.307848691940307617e+00,-4.868532657623291016e+00,1.133830308914184570e+00,-9.510604858398437500e+00,7.135267734527587891e+00,2.771615743637084961e+00,-8.259274959564208984e-01,2.107146501541137695e+00,-2.960694313049316406e+00,-2.522366762161254883e+00,-3.656978130340576172e+00,-4.743561267852783203e+00,7.639591693878173828e-01,4.259269237518310547e+00,-5.380724091082811356e-03,1.467776060104370117e+00,1.481057047843933105e+00,-3.482539415359497070e+00,7.133442163467407227e-01,4.049146175384521484e+00,1.408339977264404297e+00,1.858181238174438477e+00,-8.564443588256835938e-01,2.596893072128295898e+00,1.176942920684814453e+01,4.332938671112060547e+00,6.563122272491455078e+00
2.858278036117553711e+00,6.235164165496826172e+00,-2.112509727478027344e+00,-2.103503942489624023e+00,-2.561716079711914062e+00,1.259240388870239258e+00,-5.845853805541992188e+00,8.023364067077636719e+00,3.473527908325195312e+00,-3.311488628387451172e+00,1.439656853675842285e+00,-6.512654781341552734e+00,-1.417447209358215332e+00,8.072431087493896484e-01,-2.859343767166137695e+00,3.118489503860473633e+00,3.999436378479003906e+00,-8.709246516227722168e-01,1.730483174324035645e+00,4.116945743560791016e+00,-6.631201267242431641e+00,3.236670970916748047e+00,3.448059558868408203e+00,1.570283770561218262e+00,2.030931949615478516e+00,9.365398436784744263e-02,3.433216094970703125e+00,1.235115909576416016e+01,8.368578910827636719e+00,3.583921670913696289e+00
3.050767183303833008e+00,7.533759117126464844e+00,-4.244340896606445312e+00,-1.862022876739501953e+00,-7.472811222076416016e+00,-9.977316856384277344e-01,-9.148344039916992188e+00,7.153891563415527344e+00,3.731690883636474609e+00,-3.603689432144165039e+00,2.173863172531127930e+00,-1.753939986228942871e+00,-4.108038246631622314e-01,-4.736486911773681641e+00,-2.322683811187744141e+00,3.773000001907348633e+00,3.948923110961914062e+00,-6.798171401023864746e-01,1.236201167106628418e+00,6.739687919616699219e+00,-1.479419827461242676e+00,1.951724767684936523e+00,3.925878047943115234e+00,-1.392173647880554199e+00,1.042576313018798828e+00,-3.491641879081726074e-01,3.228966236114501953e+00,3.704079627990722656e+00,7.979835987091064453e+00,7.174777030944824219e+00
1.062454581260681152e+00,1.993400692939758301e+00,-4.280872344970703125e+00,-1.471628427505493164e+00,-1.772354602813720703e+00,1.005388259887695312e+00,-6.616784572601318359e+00,7.914989948272705078e+00,2.448151826858520508e+00,5.743625760078430176e-01,3.646364927291870117e+00,-6.222228527069091797e+00,-1.084551930427551270e+00,-5.402704715728759766e+00,-6.294300556182861328e+00,3.721227169036865234e+00,3.106899261474609375e+00,2.760520219802856445e+00,1.417559862136840820e+00,2.898316383361816406e+00,-2.190681695938110352e+00,2.649724006652832031e+00,5.563344955444335938e+00,2.366796582937240601e-01,-3.052287101745605469e+00,-8.412267565727233887e-01,2.895235061645507812e+00,4.428869724273681641e+00,5.538918972015380859e+00,-1.423418283462524414e+00
